text;label
"Auf dem breiten Unterbau erhebt sich der gedrungene neuromanische Sockel mit der Inschrift Richard Wagner. Die 2,7 Meter hohe Figur Richard Wagners thront auf einem Sessel, wohl im Augenblick der Inspiration den Blick in unbestimmte Fernen gerichtet. Die linke Hand ruht – vielleicht nach Tönen tastend – auf der Sessellehne, während die Rechte zur Faust geballt ein Bündel Notenblätter beschwert. Gestalten aus seinen Werken umgeben den Sockel des im Sinne der Zeit zum Geistesheroen emporstilisierten Komponisten. Vorne am Sockel huldigt Wolfram von Eschenbach aus der Oper Tannhäuser und der Sängerkrieg auf Wartburg mit der Lyra in der Linken – als Einfall Kaiser Wilhelms II. gewissermaßen stellvertretend für die Deutsche Nation – dem Genius Richard Wagners. Der Lorbeerkranz und der Eichenzweig zu seinem rechten Fuß verweisen auf ewigen Ruhm. Der Eichenzweig kann auch als Verweis auf den „deutschen Nationalbaum“ Eiche und damit als nationales Symbol gesehen werden.
";de
"27. Dezember: Jacob August Franckenstein, deutscher Rechtswissenschaftler und Redakteur († 1733) Bernhard Friedrich von Ahlimb, preußischer Oberst und Kommandeur der Garnison in Magdeburg († 1757)
";de
"3. Juni 1973: Haigerloch–HechingenDer 1947 begonnene Busverkehr der HzL umfasst heute ein 800-km-Liniennetz zwischen Reutlingen, Horb, Sigmaringen und Riedlingen.
";de
"Navotas se percibe como propensa a las inundaciones, especialmente durante la estación lluviosa y durante la marea alta, pero el gobierno nacional y local están tratando de aliviar el problema. La contaminación y la superpoblación son otros problemas que el gobierno está tratando de resolver.
";es
"In de kwartfinale verloor Costa Rica uiteindelijk van Nederland, al gebeurde dat pas na strafschoppen: 4-3. Na 120 minuten was de stand gelijk (0-0) in Salvador, ondanks een groot aantal kansen voor Oranje. Zo schoot Wesley Sneijder op de paal en de lat. Bondscoach Louis van Gaal bracht doelman Tim Krul in de laatste minuut van de verlenging als vervanger in het veld voor Jasper Cillessen. Waar Nederland alle penalty's raak schoot, redde Krul op de inzetten van Bryan Ruiz en Michael Umaña.
";nl
"A família de Jacobina já tinha um histórico de envolvimento em contendas religiosas na Alemanha. Os avós imigraram para o Brasil fugindo de perseguições religiosas (ambos deixaram a igreja evangélica e a escola e estabeleceram uma comunidade religiosa independente com mais seis ou sete famílias, o que culminou na sua perseguição). Em seu encontro com a imperatriz Leopoldina, o avô de Jacobina confidenciou-lhe que viera para o Brasil fugindo da repressão religiosa na Alemanha, e a imperatriz lhe garantiu que no Brasil eles teriam garantida a liberdade de culto.
";pt
"Uno puede encontrar más epítetos en la alabanza de este artículo que Turguénev una vez ensambló para elogiar la lengua rusa, o Nekrásov para alabar a la madre Rusia: grande, poderoso, abundante, altamente ramificado, multiforme, de barrido amplio 58, que resumía el mundo no tanto a través de los términos exactos de sus secciones como en su extendida interpretación dialéctica.
";es
"Lapampasaurus cholinoi é uma espécie de dinossauro da família Hadrosauridae. É a única espécie descrita para o gênero Lapampasaurus. Seus restos fósseis foram encontrados na formação Allen, província de La Pampa, Argentina, e datado do Cretáceo Superior (do final do Campaniano ao início do Maastrichtiano).
";pt
"Der Stifter des Denkmals in der Nähe der Luiseninsel war der Kosmetikproduzent Ludwig Leichner. Der ehemalige Sänger war reich geworden durch die innovativen Produkte seiner Poudre- und Schminkenfabrik. Für die erste bleifreie Bühnenschminke erhielt er Auszeichnungen an der Berliner Gewerbeausstellung 1879 und an der Pariser Weltausstellung.
";de
"The first Komsomol shock construction project was announced for the blast furnace #2 (later became known as ""Komsomolskaya"") at the Magnitogorsk Iron and Steel Works in 1930-32. The last construction project was an air converting rolling mill for hot rolling at the same Magnitogorsk Iron and Steel Works in 1986-90.
";en
"Von 1988 bis 1991 veröffentlichte der Verlag beispielsweise die ersten sechs Bella-Block-Romane von Doris Gercke. Auch Übersetzungen bedeutender ausländischer Literatur erschienen hier zum ersten Mal, etwa 1987 Honigberg von Latife Tekin, bevor Großverlage sie später erneut herausbrachten. Der Verlag veröffentlichte außerdem Werke folgender Autoren: Ales Adamowitsch, Maria Bachmann, Annette Berr, Douglas Coupland, Norberto Fuentes, Almudena Grandes, Ernst Kahl, Jörg Schröder, Gerd Spiekermann, Kurt Tucholsky, Najem Wali, Tom Wittgen, Gabriele Wolff.
";de
"Église Saint-Éloi, avenue Charles-de-Gaulle (classée monument historique par arrêté du 13 octobre 1942) : L'édifice du XVIe siècle est dédiée à l'évêque de Noyon et conseiller du roi Dagobert, mort en 659. Construite vers 1560, c'est Jean Jacques de Mesmes, seigneur du village qui en est le commanditaire. Véritable joyau de la renaissance, elle serait l'œuvre de Nicolas de Saint Michel. Elle remplace un édifice antérieur probablement du XIIe siècle, lui-même construit à l'emplacement d'un précédent sanctuaire mérovingien ou carolingien, découverte attestée par la mise au jour de fondations de ce qui n'était probablement alors qu'une chapelle du château seigneurial. La nef est flanquée de collatéraux, terminée par un chœur Renaissance en hémicycle, éclairé par trois grandes fenêtres, le tout édifié à la fin du XVIe siècle comme l'atteste la date de 1574, inscrite sur un pilier extérieur. La décoration intérieure « à l'Antique » est particulièrement élégante. Une tour carrée au-dessus de la porte d'entrée est appuyée de contreforts aux angles,,. En 1982, les vitraux de l'église furent restaurés, puis en mars 1989, l'église fut dotée d'un orgue, acquis par la municipalité. L'édifice renferme un intéressant mobilier, constitué de statues anciennes et de dalles funéraires des XVIe et XVIIe siècles.
";fr
"Die Athos Range wurde erstmals im November 1955 von Teilnehmern der Australian National Antarctic Research Expeditions unter der Leitung des australischen Polarforschers John Béchervaise (1910–1998) besucht. Weitere Erkundungsmärsche in die Region erfolgten 1956 bis 1957. Benannt ist die Gebirgskette nach einer der drei Hauptfiguren aus Alexandre Dumas’ Roman Die drei Musketiere. Die vom australischen Bergsteiger William Gordon Bewsher (1924–2012) vorgeschlagene Benennung Moonlight Range setzte sich nicht durch.
";de
"Daley pediu desculpa por seus atos após voltar ao Reino Unido, dizendo que Koscheck havia provocado-o empurrando-o na grade, mas isso não ""há desculpa"" para uma ""decisão precipitada."" Ele foi suspendido por 30 dias pela Comissão Atlética de Quebec.
";pt
"Nach Angaben des United States Census Bureau breitet sich Georgetown über eine Fläche von 35,5 km² aus, von denen 0 km² mit Wasser bedeckt sind. Georgetown liegt somit zu 100 % auf Land.
";de
"Fairy Tail Gaiden: Kengami no Souryuu (Spin-off de Fairy Tail, contada na perspectiva de Sting, Rougue, Minerva, Yukino e dos outros membros da guilda Sabertooth)
";pt
"La vita delle bambine sarà aiutata da Belén Fraga, una giovane donna che vive con suo fratello Felipe ""Piojo"" e le amiche: Leticia (con la figlia Sol) e Clarita. Le tre lavorano in un'industria di Moran dove incontrano Martín, il figlio maggiore di Ramiro, di cui Belén si innamora, ma il padre non può permettere questa relazione in quanto lei appartiene ad un ceto inferiore. Nonostante ciò, entrambi hanno un obbiettivo in comune: cercar di fare trovare la vera identità di Mili.
";it
"Von 1898 bis 1899 war er Rektor der Friedrich-Wilhelms-Universität Berlin. In den Jahren 1893 bis 1894, 1897 bis 1899, 1901 bis 1902 und 1905 bis 1910 war er stellvertretender Vorsitzender der Berliner Gesellschaft für Anthropologie, Ethnologie und Urgeschichte, in den Jahren 1892, 1896, 1900 und 1903 bis 1904 hatte er den Vorsitz und wurde 1909 deren Ehrenmitglied. 1884 wurde er zum ordentlichen Mitglied der Preußischen Akademie der Wissenschaften gewählt. Seit 1896 war er korrespondierendes Mitglied der Bayerischen Akademie der Wissenschaften. 1900 war er Vorsitzender der Gesellschaft Deutscher Naturforscher und Ärzte. Im Jahr 1916 erhielt er die Cothenius-Medaille der Leopoldina.
";de
"Lorsque la variété est compacte, la topologie forte sur le groupe des difféomorphismes coïncide avec la faible. Lorsqu'elle ne l'est pas, la forte rend compte du comportement « à l'infini » des fonctions et n'est plus métrisable, mais elle est encore de Baire.
";fr
"El turismo también se ve presente en la economía del departamento sobre todo en el subregión Centrosur donde se encuentra la mayor parte de los atractivos turísticos, podría decirse que el mayor atractivo turístico no solo del departamento si no de la región es el Nevado del Ruiz del Parque nacional natural Los Nevados, sus termales muy cercanos a las poblaciones de Manizales y Villamaría también atrae a turistas que buscan relajación, en Manizales se concentra el sector turístico debido a la buena comunicación, es el epicentro turístico de Caldas, también en la vereda Santagueda (Palestina) es atractiva por sus buenos balnearios, también las diferentes actividades deportivas y los sitios arquitectónicos históricos y llamativos atraen a extranjeros, en Chinchiná las fincas cafeteras y sus respectivos cafetales son visitados por aquellas personas que buscan saber mucho más acerca del café, las diferentes festividades de los municipios son grandes atractivos, entre los más representativos se encuentran el Carnaval de Riosucio y la Feria de Manizales atraen anualmente a turistas generando importantes ganancias.
";es
"Het dier behoort tot het geslacht Rugathodes. De wetenschappelijke naam van de soort werd voor het eerst geldig gepubliceerd in 1972 door Takeo Yaginuma.
";nl
"Kotasaurus fue un saurópodo primitivo que media alrededor de 9 metros de largo, 3 de alto y pesaba alrededor de 5, toneladas. En el aspecto general se veía como los más grandes prosaurópodos, con un cuerpo pesado, larga cola y cuello también largo. Pero a diferencias de estos tenían caderas más grandes y fuertes, con un largo hueso pélvico. Las vértebras dorsales eran simples, no bifurcadas como en saurópodos posteriores.
";es
"Les principaux investissements en 2007 se montaient à environ 6 millions d'euros et se répartissaient pour l'essentiel entre : 746 000 € destinés au réaménagement complet de l'esplanade de l'église et au déplacement du monument aux morts, 615 000 € pour l'extension du dojo, 500 000 € en vue de l'acquisition de terrains pour la création d'un golf public, 385 000 € pour l'acquisition des terrains pour de futurs jardins communaux, 300 000 € pour la remise en état du bassin de retenue des eaux pluviales, 187 000 € consacrés à l'amélioration des écoles ou encore 169 000 € consacrés à l'entretien des espaces verts.
";fr
"In 1955 had Gavin de leiding over het onderzoek naar en de ontwikkeling van nieuwe wapens, en de mogelijkheid deze zodanig te maken dan ze met vliegtuigen vervoerd en eventueel gedemonteerd gedropt konden worden. Dit leidde soms tot onenigheid met Dwight Eisenhower, die vond dat conventionele wapens mogelijk niet voldoende aandacht kregen. In maart 1958 verliet Gavin het leger na onenigheid met het Pentagon, zoals hij beschrijft in zijn boek War and Peace in the Space Age. Hij was toen generaal.
";nl
"Page attended the Okemos Montessori School (now called Montessori Radmoor) in Okemos, Michigan, from 1975 to 1979, and graduated from East Lansing High School in 1991. He attended Interlochen Center for the Arts as a saxophonist for two summers while in high school. Page holds a Bachelor of Science in computer engineering from the University of Michigan, with honors and a Master of Science in computer science from Stanford University. While at the University of Michigan, Page created an inkjet printer made of Lego bricks (literally a line plotter), after he thought it possible to print large posters cheaply with the use of inkjet cartridges—Page reverse-engineered the ink cartridge, and built all of the electronics and mechanics to drive it. Page served as the president of the Beta Epsilon chapter of the Eta Kappa Nu fraternity, and was a member of the 1993 ""Maize & Blue"" University of Michigan Solar Car team. As an undergrad at the University of Michigan, he proposed that the school replace its bus system with a PRT System which is essentially a driverless monorail with separate cars for every passenger. He also developed a business plan for a company that would use software to build a music synthesizer during this time.
";en
"Ein goldener Mond, der auf eine Brücke und Wasser herabsieht. Das Wappen geht auf das alte Stadtsiegel aus dem Jahre 1664 zurück. Damals dachte man, der Name Leun gehe auf das lateinische Wort für Mond „luna“ zurück, Leun müsse also von den Römern gegründet worden sein. Das Wasser auf dass er scheine symbolisiere das Leuner Becken, das oft bei Hochwasser wie ein See überflutet ist. Heute nimmt man jedoch an, der Name Leun stamme vom keltischen Namen der Lahn „Loyne“ ab.
";de
